2.500000e+00,1.773338e+01,-5.952302e+00,4.835283e+00,-4.803459e+00,-1.784591e+00,-1.334599e+00,1.845478e+01,-4.645781e+00,2.117428e+00,-3.665727e+00,-2.153722e+00,-3.283073e-01,1.969119e+01,-3.745502e+00,1.461230e+00,-2.956596e+00,-3.210758e+00,2.008078e+00
2.600000e+00,2.438657e+01,-2.002609e+00,1.103009e+00,-2.201839e+00,-7.018612e+00,7.612104e+00,2.264444e+01,-3.020952e+00,1.588070e+00,-2.712810e+00,-5.403408e+00,4.846591e+00,2.231231e+01,-2.704239e+00,8.015340e-01,-1.897438e+00,-4.825434e+00,5.295821e+00
2.700000e+00,2.187721e+01,-2.384116e+00,-2.549325e-01,2.258414e+00,-4.035761e+00,9.372009e+00,2.249309e+01,-2.652357e+00,4.584612e-01,6.597494e-01,-4.609924e+00,7.992746e+00,2.287226e+01,-2.352443e+00,-1.713545e-01,-5.379706e-01,-4.224256e+00,6.244598e+00
2.800000e+00,2.615434e+01,-2.595346e+00,-2.854362e+00,-2.584766e+00,-4.015585e+00,4.161128e+00,2.527977e+01,-2.649222e+00,-1.731499e+00,-1.349652e+00,-4.285064e+00,5.642356e+00,2.444351e+01,-1.960626e+00,-1.062887e+00,-1.992369e+00,-3.794803e+00,4.033567e+00
2.900000e+00,2.348634e+01,-6.358145e-01,-6.819784e-01,-4.292861e+00,-1.639971e+00,-1.475558e+00,2.447905e+01,-1.318582e+00,-1.087834e+00,-3.274811e+00,-2.549058e+00,9.284501e-01,2.431334e+01,-9.299515e-01,-1.564953e-01,-2.857180e+00,-3.131966e+00,1.684368e+00
3.000000e+00,2.347494e+01,-9.353273e-01,3.916041e+00,-2.395620e+00,-5.599176e+00,2.721631e+00,2.411973e+01,-1.018266e+00,2.268842e+00,-2.719559e+00,-4.569346e+00,1.990778e+00,2.502985e+01,-1.998593e-01,1.272553e+00,-2.280345e+00,-3.954989e+00,2.507648e+00
3.100000e+00,2.782622e+01,4.175428e+00,-1.165964e+00,-1.272147e+00,-3.064069e+00,3.088608e+00,2.688476e+01,2.547677e+00,9.155928e-02,-1.748194e+00,-3.614120e+00,2.651281e+00,2.732289e+01,1.251666e+00,4.078005e-02,-1.587887e+00,-3.119317e+00,3.121004e+00
3.200000e+00,2.936098e+01,-8.842949e-01,-5.717585e-01,9.132884e-01,-5.568441e-01,3.738548e+00,2.892027e+01,4.550882e-01,-3.357136e-01,9.423029e-02,-1.553103e+00,3.346248e+00,2.912054e+01,-2.494006e-01,1.043108e-02,-1.217616e+00,-2.332538e+00,3.764411e+00
3.300000e+00,3.156273e+01,-2.451733e+00,2.363857e-02,-6.478669e+00,-5.421802e+00,5.077646e+00,3.112332e+01,-1.411013e+00,-9.478742e-02,-4.222431e+00,-4.071795e+00,4.516394e+00,3.067701e+01,-1.129761e+00,5.569602e-01,-2.988297e+00,-3.322755e+00,4.424635e+00
3.400000e+00,3.002676e+01,2.566415e-01,3.829192e+00,1.737213e-01,-2.049964e+00,6.104061e+00,3.085352e+01,-2.862548e-01,2.570971e+00,-1.349043e+00,-2.741257e+00,5.648833e+00,3.134085e+01,-6.938991e-01,1.625729e+00,-1.260926e+00,-2.205155e+00,4.415935e+00
3.500000e+00,3.346495e+01,-8.812992e-01,-1.213316e+00,-8.638337e-01,-7.250062e-01,3.759000e+00,3.301867e+01,-6.352831e-01,1.539937e-01,-9.666418e-01,-1.342133e+00,4.479079e+00,3.331468e+01,-1.219038e+00,4.689495e-01,-9.777149e-01,-1.244929e+00,2.703009e+00
3.600000e+00,3.801939e+01,-2.423919e+00,4.058095e+00,-1.989651e+00,-1.158931e+00,-3.769078e+00,3.685734e+01,-1.815536e+00,2.803464e+00,-1.591670e+00,-1.115424e+00,-1.065897e+00,3.512394e+01,-2.087512e+00,9.835208e-01,-8.207199e-01,-8.162005e-01,-6.517751e-02
3.700000e+00,3.312887e+01,-2.316884e+00,-5.412841e+00,3.017439e-01,-1.573047e-01,3.074129e+00,3.492138e+01,-2.187604e+00,-2.618784e+00,-2.815800e-01,-3.626074e-01,1.489196e+00,3.401493e+01,-2.616902e+00,-1.592921e+00,4.912750e-01,-6.042492e-02,8.986425e-01
3.800000e+00,3.348487e+01,-6.448278e+00,1.149128e+00,3.295149e+00,1.608713e+00,-2.444297e+00,3.436344e+01,-5.120621e+00,-2.182148e-01,2.231422e+00,1.104016e+00,-1.266373e+00,3.378984e+01,-3.438754e+00,-3.405933e-01,1.965715e+00,7.691568e-01,-2.947410e-01
3.900000e+00,3.231515e+01,1.365745e+00,-5.966585e-01,3.029240e+00,1.112950e+00,3.040999e+00,3.330490e+01,-9.210282e-01,-4.877778e-01,2.980629e+00,1.302836e+00,1.427570e+00,3.387943e+01,-1.235741e+00,-5.820594e-01,2.068823e+00,7.279562e-01,6.914420e-01
4.000000e+00,3.719072e+01,-1.321586e+00,-2.572598e-01,3.185871e+00,1.964975e+00,-3.055276e+00,3.616149e+01,-1.150512e+00,-3.575857e-01,3.343939e+00,1.933553e+00,-1.669690e+00,3.555181e+01,-1.641272e+00,-8.110334e-01,1.168447e+00,2.710409e-01,-6.518975e-01
4.100000e+00,3.479976e+01,-3.264741e+00,-2.803282e+00,-1.824260e+00,-4.470603e+00,4.865795e-01,3.557155e+01,-2.555946e+00,-2.030587e+00,6.186298e-02,-2.208896e+00,-4.213767e-01,3.559680e+01,-2.369933e+00,-1.594059e+00,-1.783610e+00,-1.905906e+00,4.414741e-01
4.200000e+00,3.641196e+01,-3.557504e+00,-1.410505e+00,-7.568728e+00,7.751414e-01,1.316449e+00,3.639317e+01,-3.281823e+00,-1.711069e+00,-5.080205e+00,-2.264638e-01,6.307293e-01,3.645967e+01,-2.200410e+00,-1.160793e+00,-4.700018e+00,-1.522495e+00,1.512103e+00
4.300000e+00,3.609557e+01,2.490681e+00,8.017260e-02,-5.995241e+00,-6.985436e+00,3.364738e+00,3.644452e+01,5.484976e-01,-5.715571e-01,-5.941694e+00,-4.739151e+00,2.426063e+00,3.739225e+01,-6.725645e-01,-4.755367e-01,-4.723829e+00,-3.444865e+00,2.790039e+00
4.400000e+00,3.824487e+01,-4.789328e+00,4.483377e-01,-1.661765e+00,4.686484e-02,3.331991e+00,3.787797e+01,-2.941648e+00,1.116763e-01,-3.305607e+00,-1.671367e+00,3.082814e+00,3.964401e+01,-2.322446e+00,-3.510171e-01,-3.452306e+00,-1.815627e+00,3.492180e+00
4.500000e+00,4.529873e+01,-1.377038e+00,-2.521084e+00,-3.914013e+00,-1.100271e+00,6.443491e+00,4.315407e+01,-1.947426e+00,-1.642972e+00,-3.819718e+00,-1.285074e+00,5.433182e+00,4.330474e+01,-1.503951e+00,-1.032593e+00,-3.960274e+00,-2.054101e+00,4.346433e+00
4.600000e+00,4.624976e+01,-8.524301e-01,1.373828e+00,-5.097266e+00,-2.612473e+00,2.223614e+00,4.572928e+01,-1.213278e+00,3.367346e-01,-4.803329e+00,-2.165981e+00,3.447383e+00,4.495460e+01,-8.195384e-01,-2.260891e-01,-4.498561e+00,-3.249256e+00,3.087071e+00
4.700000e+00,4.375571e+01,1.873138e-01,1.536977e+00,-5.387464e+00,-7.065389e+00,2.563766e+00,4.493751e+01,-2.333542e-01,1.194158e+00,-5.355481e+00,-5.514285e+00,2.917246e+00,4.528578e+01,-1.167370e-01,-1.028420e+00,-4.416973e+00,-5.072131e+00,2.687227e+00
4.800000e+00,5.024741e+01,1.680916e+00,-7.984609e+00,-2.677903e+00,-6.526083e+00,3.068728e+00,4.896621e+01,1.141760e+00,-4.939041e+00,-3.710113e+00,-6.398268e+00,3.054816e+00,4.712999e+01,2.599791e-01,-4.397515e+00,-3.344652e+00,-4.874502e+00,2.410957e+00
4.900000e+00,4.470597e+01,1.903776e-01,-5.235631e+00,-2.444060e+00,-1.069063e+00,-3.372603e-01,4.665698e+01,6.381529e-01,-5.377733e+00,-2.918685e+00,-3.012226e+00,7.961092e-01,4.583109e+01,-8.105642e-01,-4.147717e+00,-2.929609e+00,-3.000011e+00,1.479856e+00
5.000000e+00,4.399185e+01,-1.449829e+00,-3.028722e+00,-2.024010e+00,-3.751957e+00,2.272145e+00,4.523327e+01,-6.758021e-01,-4.021655e+00,-2.330594e+00,-3.540746e+00,1.715884e+00,4.565429e+01,-2.898228e+00,-2.781119e+00,-2.994822e+00,-3.049864e+00,2.378175e+00
5.100000e+00,4.622615e+01,-1.080358e+01,-4.209038e-01,-3.502330e+00,-1.954151e+00,2.915474e+00,4.615748e+01,-7.513698e+00,-1.722863e+00,-3.109341e+00,-2.517231e+00,2.504217e+00,4.714836e+01,-6.430177e+00,-1.152067e+00,-4.024902e+00,-2.390486e+00,3.385945e+00
5.200000e+00,4.878189e+01,-4.322571e+00,1.344682e+00,-7.442073e+00,-1.624759e+00,6.767432e+00,4.819043e+01,-5.681985e+00,3.483639e-01,-6.069704e+00,-1.905780e+00,5.411202e+00,4.956778e+01,-5.549901e+00,-2.559628e-01,-5.561286e+00,-2.166836e+00,4.857629e+00
5.300000e+00,5.550179e+01,-7.070516e+00,-5.189509e-01,-5.950396e+00,-2.560639e+00,4.933222e+00,5.345832e+01,-6.824610e+00,-1.375963e-01,-6.162077e+00,-2.311410e+00,5.253733e+00,5.276169e+01,-5.867429e+00,-9.715945e-01,-5.185199e+00,-2.486828e+00,4.398342e+00
5.400000e+00,5.358148e+01,-4.785262e+00,-2.892415e+00,-4.169937e+00,-3.722995e+00,1.636865e+00,5.407626e+01,-5.681925e+00,-1.936080e+00,-4.971381e+00,-3.253885e+00,2.944953e+00,5.318175e+01,-4.949665e+00,-2.144175e+00,-4.015848e+00,-2.731311e+00,3.387650e+00
5.500000e+00,5.224783e+01,-5.352837e+00,-3.329739e+00,-1.289315e-02,-1.996061e+00,4.238230e+00,5.333068e+01,-5.613231e+00,-2.910350e+00,-1.692381e+00,-2.437387e+00,3.829390e+00,5.317360e+01,-4.173727e+00,-2.561462e+00,-2.675833e+00,-1.979892e+00,4.121344e+00
5.600000e+00,5.508759e+01,-1.945907e+00,-2.703776e+00,-4.612590e+00,-5.454781e-01,7.068054e+00,5.490633e+01,-3.261903e+00,-2.846264e+00,-3.572648e+00,-1.145584e+00,6.075575e+00,5.407221e+01,-2.204290e+00,-2.199581e+00,-3.995337e+00,-1.215494e+00,4.724473e+00
5.700000e+00,5.344224e+01,1.652461e+00,-8.439631e-01,-6.769235e+00,5.328097e-01,6.012570e-02,5.432215e+01,7.026754e-02,-1.553473e+00,-5.744734e+00,6.691329e-02,2.161976e+00,5.393680e+01,-4.989256e-01,-1.326534e+00,-4.680760e+00,-1.131829e+00,2.964351e+00
5.800000e+00,5.452021e+01,3.495208e-01,2.313108e-01,-2.097166e+00,-4.451492e+00,6.270847e+00,5.477311e+01,4.347725e-01,-3.340748e-01,-3.389456e+00,-2.863955e+00,4.889025e+00,5.428788e+01,-9.680698e-01,-9.380929e-01,-3.253778e+00,-2.724251e+00,4.106355e+00
5.900000e+00,5.258469e+01,-3.708363e+00,-2.697694e+00,-4.992289e+00,-2.790818e+00,4.386285e+00,5.357896e+01,-2.194274e+00,-1.862289e+00,-4.456813e+00,-2.847926e+00,4.636580e+00,5.440427e+01,-2.773658e+00,-1.725255e+00,-2.973425e+00,-2.584882e+00,3.070384e+00
6.000000e+00,5.775002e+01,-4.246999e+00,-1.658068e-01,5.188439e-02,-1.213785e+00,-9.600797e-01,5.658322e+01,-3.558943e+00,-7.248077e-01,-1.439063e+00,-1.770379e+00,9.105916e-01,5.634582e+01,-3.645786e+00,-1.538606e+00,-6.667323e-01,-2.236299e+00,7.153709e-01
6.100000e+00,5.718843e+01,-4.868905e+00,-3.589531e+00,2.870374e+00,-3.993261e+00,-8.507715e-01,5.728876e+01,-4.492072e+00,-2.616800e+00,1.603318e+00,-3.247562e+00,-4.156153e-01,5.687842e+01,-3.909645e+00,-2.725518e+00,9.061009e-01,-2.910297e+00,5.616437e-02
6.200000e+00,5.650519e+01,-3.217703e+00,-4.316852e+00,-2.923503e-01,-1.008390e+00,-1.130871e-01,5.704096e+01,-3.716680e+00,-3.820773e+00,5.863869e-01,-1.780727e+00,-3.985389e-01,5.709993e+01,-3.204945e+00,-3.037609e+00,4.840049e-01,-2.494536e+00,3.308382e-01
6.300000e+00,5.736518e+01,-2.994624e-02,-1.171631e+00,1.366974e+00,-5.787877e+00,1.199752e+00,5.748368e+01,-1.257390e+00,-2.133881e+00,1.303287e+00,-4.465065e+00,5.163644e-01,5.792178e+01,-2.485598e+00,-2.056798e+00,8.120717e-01,-3.562121e+00,1.073663e+00
6.400000e+00,5.885491e+01,-6.848168e+00,-2.308805e+00,-4.827251e-01,-2.749084e+00,2.942467e+00,5.861751e+01,-4.951954e+00,-2.261608e+00,2.986505e-01,-3.412914e+00,2.056437e+00,5.930646e+01,-4.227568e+00,-1.957542e+00,5.559957e-01,-2.390339e+00,1.707246e+00
6.500000e+00,6.304635e+01,-2.588204e+00,-2.615374e+00,3.484491e+00,5.677938e-01,-8.754097e-01,6.184196e+01,-3.455614e+00,-2.514953e+00,2.588719e+00,-7.612849e-01,5.704469e-02,6.114385e+01,-3.337596e+00,-1.504664e+00,1.312142e+00,-8.577141e-01,1.116172e+00
6.600000e+00,5.807739e+01,-2.719904e+00,2.095018e+00,1.930280e-01,-6.450375e-01,1.640897e+00,5.964067e+01,-2.973782e+00,5.837178e-01,1.200154e+00,-5.869471e-01,1.016492e+00,6.107027e+01,-3.194921e+00,5.649633e-02,-1.379488e-01,-7.636023e-01,2.533186e+00
6.700000e+00,6.610960e+01,-4.250092e+00,-7.790595e-01,-2.191738e+00,8.931835e-01,6.945716e+00,6.420590e+01,-3.827499e+00,-2.016092e-01,-9.600829e-01,5.104626e-01,4.981216e+00,6.399041e+01,-3.526955e+00,-4.391416e-01,-1.938327e+00,-8.018031e-01,4.844901e+00
6.800000e+00,6.644172e+01,-2.217783e+00,-9.732222e-01,-5.313141e+00,-3.738790e+00,6.136265e+00,6.610115e+01,-2.769965e+00,-6.401189e-01,-3.898080e+00,-2.227095e+00,5.920967e+00,6.477159e+01,-3.132596e+00,-6.084835e-01,-3.486565e+00,-2.548150e+00,5.035196e+00
6.900000e+00,6.126368e+01,-5.346741e+00,2.805472e-01,-4.311917e+00,-3.295915e+00,4.050949e+00,6.324548e+01,-4.489922e+00,3.704002e-02,-4.320964e+00,-2.965223e+00,4.844001e+00,6.386347e+01,-3.654093e+00,-4.253233e-01,-3.194005e+00,-3.099376e+00,4.101945e+00
7.000000e+00,6.571404e+01,-1.292548e+00,-7.467818e-02,-6.258478e-02,-4.919460e+00,2.756134e+00,6.513220e+01,-2.388065e+00,4.416301e-02,-1.587369e+00,-4.339974e+00,3.544932e+00,6.555334e+01,-2.479153e+00,-9.624168e-01,-1.772209e+00,-3.443849e+00,3.206538e+00
7.100000e+00,6.801839e+01,-3.523048e+00,-3.127256e+00,-2.167620e+00,-1.652280e+00,2.749303e+00,6.735898e+01,-3.105918e+00,-2.029581e+00,-1.977261e+00,-2.635665e+00,3.042658e+00,6.707205e+01,-2.499123e+00,-2.396610e+00,-2.062899e+00,-2.298808e+00,2.757314e+00
7.200000e+00,6.776663e+01,3.479148e-01,-4.611237e+00,-1.621200e+00,-1.452286e+00,-2.461473e-01,6.797557e+01,-7.563576e-01,-3.817763e+00,-1.754097e+00,-1.851339e+00,8.216104e-01,6.762691e+01,-1.503655e+00,-3.095563e+00,-2.248858e+00,-1.797539e+00,2.316338e+00
7.300000e+00,6.669652e+01,-3.819723e+00,-2.288902e+00,-4.697708e+00,-2.597901e+00,5.725974e+00,6.742889e+01,-2.701744e+00,-2.908977e+00,-3.753746e+00,-2.332458e+00,4.036012e+00,6.802699e+01,-2.378564e+00,-2.267638e+00,-3.060654e+00,-1.643477e+00,4.442443e+00
7.400000e+00,7.064921e+01,1.147905e-01,-8.498692e-01,-1.828229e+00,4.064254e-01,6.773771e+00,6.985207e+01,-7.764529e-01,-1.581300e+00,-2.557437e+00,-4.796566e-01,5.958024e+00,6.974634e+01,-1.822796e+00,-1.415878e+00,-2.225549e+00,-5.381628e-01,5.268347e+00
7.500000e+00,7.028272e+01,-5.102394e+00,1.227111e-01,-2.870539e+00,1.367444e+00,3.930115e+00,7.046748e+01,-3.592622e+00,-4.189956e-01,-2.805774e+00,8.639944e-01,4.742778e+00,7.054220e+01,-3.221051e+00,-1.136442e+00,-1.786333e+00,-3.912951e-01,4.563834e+00
7.600000e+00,7.293916e+01,-2.232648e+00,-3.536595e+00,1.931786e+00,-3.295075e+00,5.985305e+00,7.244659e+01,-2.712864e+00,-2.463928e+00,3.579756e-01,-1.802072e+00,5.663833e+00,7.157658e+01,-2.740871e+00,-2.125657e+00,-2.659725e-01,-2.018124e+00,4.474974e+00
7.700000e+00,7.018125e+01,-2.081783e+00,-2.334565e+00,-1.230194e+00,-3.311385e+00,2.994093e+00,7.126956e+01,-2.277587e+00,-2.420594e+00,-5.971286e-01,-2.825705e+00,3.972692e+00,7.122462e+01,-2.777035e+00,-1.703975e+00,-9.617256e-01,-2.366337e+00,2.858481e+00
7.800000e+00,7.124870e+01,-3.685782e+00,9.932040e-01,-1.297280e+00,-1.302011e+00,-1.399909e+00,7.149882e+01,-3.202258e+00,-1.453234e-01,-1.012386e+00,-1.847639e+00,3.508891e-01,7.190310e+01,-3.516635e+00,-6.563688e-01,-1.400575e+00,-1.763936e+00,1.105061e+00
7.900000e+00,7.473071e+01,-4.450346e+00,-4.463204e-01,-2.773832e+00,6.161750e-02,3.309448e+00,7.390117e+01,-4.068805e+00,-2.659871e-01,-2.174500e+00,-5.533299e-01,2.184515e+00,7.322349e+01,-4.088317e+00,-1.273878e+00,-1.950078e+00,-1.623433e+00,1.872636e+00
8.000000e+00,7.151607e+01,-4.977694e+00,-4.381818e+00,1.193681e-01,-5.195079e+00,-2.024991e-01,7.258265e+01,-4.747708e+00,-2.985455e+00,-6.528079e-01,-3.631128e+00,5.075792e-01,7.301808e+01,-4.293911e+00,-2.728761e+00,-1.677893e+00,-3.168841e+00,1.211613e+00
8.100000e+00,7.581422e+01,-2.605724e+00,-1.837783e+00,-5.887314e+00,-2.244537e+00,2.742467e+00,7.495421e+01,-3.387956e+00,-2.285543e+00,-4.150380e+00,-2.790073e+00,1.881549e+00,7.430506e+01,-3.810014e+00,-2.526328e+00,-3.207956e+00,-2.672896e+00,1.979351e+00
8.200000e+00,7.216339e+01,-6.484116e+00,-5.101009e+00,-2.009419e+00,-1.193979e+00,2.008510e+00,7.333219e+01,-5.497251e+00,-4.226432e+00,-2.836177e+00,-1.754341e+00,1.912182e+00,7.406725e+01,-4.529910e+00,-3.010641e+00,-2.048602e+00,-2.594520e+00,1.990803e+00
8.300000e+00,7.599449e+01,-1.522160e+00,8.996302e-01,6.199618e-01,-5.503651e+00,2.385790e+00,7.527732e+01,-2.922561e+00,-8.832011e-01,-5.501625e-01,-4.282182e+00,2.185045e+00,7.572669e+01,-3.288285e+00,-1.398388e+00,-9.301712e-01,-3.905997e+00,1.991109e+00
8.400000e+00,7.820946e+01,-4.506072e+00,-1.405431e+00,-2.155346e+00,-2.749385e+00,1.985725e+00,7.747420e+01,-3.968805e+00,-1.181424e+00,-1.570277e+00,-3.362513e+00,2.021224e+00,7.710165e+01,-3.818189e+00,-2.094467e+00,-1.375008e+00,-3.595303e+00,1.603134e+00
8.500000e+00,7.666293e+01,-2.852461e+00,-3.049347e+00,-2.272786e-01,-4.690281e+00,-1.439043e+00,7.721024e+01,-3.241675e+00,-2.411776e+00,-6.525770e-01,-4.321258e+00,-3.566459e-01,7.734477e+01,-3.660631e+00,-3.483371e+00,-1.048452e+00,-4.108294e+00,8.426845e-01
